release_date,numRatings,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10
2016-05-18,96,indie,bullet_hell,action,,,,,,,
2016-07-10,108,indie,massively_multiplayer,simulation,co_op,action,adventure,zombies,,,
2016-05-27,22,indie,rpg,action,adventure,,,,,,
2016-08-18,94,rpgmaker,indie,choices_matter,cute,story_rich,atmospheric,funny,female_protagonist,X2d,adventure
2016-08-19,158,X3d_vision,strategy,tower_defense,simulation,indie,military,war,realistic,action,zombies
2016-06-30,92,casual,indie,puzzle,,,,,,,
2016-10-05,608,pixel_graphics,gore,indie,difficult,X2d,platformer,dark,great_soundtrack,violent,retro
2016-08-17,18,indie,platformer,female_protagonist,retro,action,,,,,
2016-07-21,16,strategy,indie,simulation,steampunk,action,adventure,,,,
2016-08-11,5518,card_game,choose_your_own_adventure,dark_humor,touch_friendly,choices_matter,indie,medieval,rpg,singleplayer,simulation
2016-05-20,280,massively_multiplayer,casual,simulation,indie,psychological_horror,action,adventure,survival,multiplayer,
2016-10-19,13,indie,action,adventure,,,,,,,
2016-06-10,329,indie,casual,illuminati,puzzle,,,,,,
2017-05-03,48,puzzle_platformer,indie,strategy,difficult,,,,,,
2016-07-28,63,real_time,strategy,early_access,rts,base_building,building,singleplayer,crafting,simulation,physics
2016-05-25,167,indie,strategy,casual,puzzle,adventure,,,,,
2016-09-29,12178,bullet_time,controller,story_rich,time_manipulation,singleplayer,sci_fi,cinematic,third_person_shooter,atmospheric,choices_matter
2016-08-23,83,politics,parody_,cats,indie,casual,simulation,visual_novel,memes,political,funny
2016-07-05,17,pixel_graphics,platformer,action,adventure,,,,,,
2017-08-29,79,kickstarter,action_adventure,indie,singleplayer,atmospheric,sci_fi,crafting,difficult,story_rich,exploration
2016-08-31,11591,mythology,isometric,rpg,hack_and_slash,action_rpg,loot,classic,singleplayer,co_op,fantasy
2017-04-26,1726,vr,exploration,horror,walking_simulator,atmospheric,indie,singleplayer,short,adventure,first_person
2016-06-02,199,arcade,action_adventure,puzzle_platformer,stylized,casual,indie,platformer,X2d,retro,funny
2016-05-20,308,action_adventure,indie,pixel_graphics,platformer,X2d,difficult,adventure,action,,
2016-08-11,432,fmv,memes,indie,casual,strategy,nudity,early_access,survival_horror,anime,horror
2016-06-14,16,sports,casual,strategy,indie,simulation,,,,,
2016-10-11,495,visual_novel,indie,story_rich,rpg,singleplayer,simulation,choices_matter,dating_sim,casual,mature
2016-11-09,11042,dystopian_,indie,strategy,choices_matter,atmospheric,singleplayer,story_rich,simulation,multiple_endings,dark
2018-04-11,68,X4_player_local,rogue_lite,western,indie,pixel_graphics,local_multiplayer,perma_death,procedural_generation,rogue_like,singleplayer
2017-02-24,158,touch_friendly,indie,female_protagonist,puzzle,horror,great_soundtrack,psychological_horror,story_rich,dark,atmospheric
2017-04-06,45,supernatural,indie,rpg,dark_fantasy,difficult,hack_and_slash,action,shooter,zombies,
2016-05-30,495,chess,minimalist,mouse_only,casual,indie,puzzle,strategy,singleplayer,relaxing,atmospheric
2017-07-19,559,mechs,X6dof,arena_shooter,indie,sci_fi,fast_paced,flight,action,shooter,multiplayer
2016-06-14,17,casual,indie,rpg,,,,,,,
2016-06-10,41,casual,indie,visual_novel,anime,adventure,,,,,
2017-12-12,202,card_game,trading_card_game,board_game,indie,strategy,anime,rpg,simulation,visual_novel,turn_based
2016-12-20,16,X3d_platformer,puzzle_platformer,vr,simulation,physics,action,adventure,,,
2016-12-14,428,vr,massively_multiplayer,walking_simulator,online_co_op,adventure,multiplayer,open_world,,,
2016-05-20,82,text_based,choose_your_own_adventure,interactive_fiction,rpg,indie,choices_matter,pirates,adventure,,
2016-06-14,133,indie,platformer,female_protagonist,pixel_graphics,singleplayer,action,adventure,,,
2016-09-23,279,strategy,simulation,space,realistic,sci_fi,science,singleplayer,,,
2017-11-02,19041,world_war_ii,war,singleplayer,co_op,violent,gore,historical,story_rich,horror,psychological_horror
2016-10-06,202,detective,remake,psychological,visual_novel,mystery,great_soundtrack,dark,cult_classic,story_rich,indie
2018-02-26,376,vr,dinosaurs,indie,early_access,action,adventure,,,,
2016-06-14,28,puzzle_platformer,action_adventure,indie,platformer,X2d,singleplayer,war,action,adventure,
2016-06-03,144,supernatural,stylized,clicker,action_adventure,choose_your_own_adventure,casual,indie,singleplayer,X2d,dark
2016-06-03,119,hidden_object,indie,casual,magic,mystery,adventure,crime,,,
2016-09-29,69,music,casual,education,simulation,indie,rhythm,,,,
2016-10-04,53,early_access,indie,adventure,survival,sandbox,,,,,
2016-07-22,31049,local_co_op,puzzle_platformer,split_screen,X3d_platformer,funny,co_op,physics,puzzle,indie,local_multiplayer
2016-10-21,46,vr,indie,strategy,casual,simulation,action,,,,
2016-07-29,91,sports,simulation,early_access,indie,sci_fi,action,shooter,,,
2016-05-31,535,vr,simulation,indie,star_wars,action,,,,,
2016-06-01,293,indie,platformer,,,,,,,,
2016-09-02,49,indie,,,,,,,,,
2017-01-13,13,action_adventure,arcade,puzzle_platformer,stylized,indie,casual,platformer,strategy,X2d,anime
2017-01-27,953,strategy,indie,rpg,turn_based,X4x,early_access,turn_based_strategy,fantasy,,
2017-03-24,677,story_rich,visual_novel,puzzle,mystery,psychological_horror,choices_matter,multiple_endings,anime,great_soundtrack,violent
2016-06-09,30,wargame,simulation,strategy,historical,,,,,,
2016-10-07,1605,bikes,racing,simulation,sports,singleplayer,multiplayer,open_world,action,,
2016-10-25,912,horror,cute,female_protagonist,anime,great_soundtrack,strategy,singleplayer,adventure,,
2016-07-05,18,minimalist,indie,X2d,casual,platformer,difficult,action,adventure,,
2016-05-28,162,indie,casual,action,adventure,,,,,,
2016-05-29,248,casual,family_friendly,education,,,,,,,
2016-05-27,73,indie,horror,atmospheric,survival_horror,story_rich,multiple_endings,platformer,adventure,,
2016-06-10,68,vr,indie,simulation,pirates,action,adventure,,,,
2017-02-17,39,vr,indie,action,,,,,,,
2018-11-30,88,sailing,real_time,indie,pirates,strategy,action,adventure,,,
2016-07-06,31,puzzle_platformer,simulation,indie,puzzle,atmospheric,physics,first_person,,,
2016-06-01,87,indie,simulation,strategy,music,,,,,,
2016-07-19,36,metroidvania,indie,platformer,action,adventure,,,,,
2016-08-06,18,rpgmaker,indie,rpg,adventure,,,,,,
2016-06-06,69,indie,action,first_person,,,,,,,
2016-06-15,26,simulation,early_access,indie,massively_multiplayer,rpg,adventure,,,,
2017-08-25,11,rpg,early_access,indie,action,adventure,,,,,
2016-05-29,165,casual,indie,action,adventure,,,,,,
2016-05-25,18,board_game,strategy,casual,,,,,,,
2016-09-29,60,dystopian_,real_time,rpg,indie,magic,dungeon_crawler,hack_and_slash,character_customization,dragons,singleplayer
2016-08-25,15,X4_player_local,casual,indie,local_multiplayer,platformer,X2d,colorful,adventure,,
2016-09-13,252,X4_player_local,casual,indie,local_multiplayer,physics,fantasy,action,,,
2016-06-03,232,mouse_only,indie,difficult,pixel_graphics,hack_and_slash,action,,,,
2017-05-04,19952,sci_fi,space,singleplayer,horror,atmospheric,story_rich,exploration,aliens,futuristic,survival_horror
2016-06-11,15,early_access,indie,massively_multiplayer,simulation,strategy,action,,,,
2017-06-15,454,card_game,board_game,rpg,strategy,fantasy,singleplayer,,,,
2016-12-07,2223,card_game,trading_card_game,anime,simulation,strategy,singleplayer,multiplayer,,,
2016-07-05,39,vr,casual,action,,,,,,,
2016-06-01,30,indie,horror,,,,,,,,
2016-07-21,99,minigames,western,hand_drawn,hidden_object,indie,point_._click,aliens,comedy,female_protagonist,puzzle
2016-09-20,600,fmv,movie,indie,horror,psychological_horror,story_rich,atmospheric,great_soundtrack,adventure,
2016-08-01,126,soundtrack,card_game,indie,strategy,cyberpunk,sci_fi,singleplayer,mature,great_soundtrack,story_rich
2017-09-27,281,simulation,space,,,,,,,,
2016-06-22,41,vr,simulation,,,,,,,,
2017-02-21,7172,drama,side_scroller,kickstarter,story_rich,atmospheric,great_soundtrack,female_protagonist,indie,singleplayer,colorful
2017-01-30,30,rpgmaker,casual,indie,rpg,adventure,,,,,
2018-10-12,310,rogue_lite,strategy,indie,casual,stealth,pixel_graphics,co_op,difficult,funny,family_friendly
2016-06-01,364,indie,platformer,action,adventure,,,,,,
2016-06-01,641,indie,horror,simulation,atmospheric,walking_simulator,post_apocalyptic,singleplayer,comedy,adventure,first_person
2016-07-25,56,metroidvania,indie,platformer,X2d,singleplayer,action,,,,
2017-04-18,40,experimental,surreal,abstract,vr,atmospheric,exploration,indie,narration,relaxing,casual
2016-12-08,421,X2d_fighter,arcade,anime,fighting,female_protagonist,sexual_content,cute,nudity,memes,mature
2016-06-13,69,abstract,strategy_rpg,casual,simulation,indie,strategy,management,turn_based_strategy,grand_strategy,
2016-09-02,38,choose_your_own_adventure,indie,casual,visual_novel,dating_sim,choices_matter,fantasy,nudity,singleplayer,comedy
2016-10-07,630,hidden_object,supernatural,detective,casual,puzzle,mystery,horror,demons,point_._click,adventure
2017-12-07,345,simulation,driving,realistic,singleplayer,strategy,casual,colorful,exploration,racing,replay_value
2016-09-22,30,arena_shooter,top_down_shooter,twin_stick_shooter,rogue_lite,early_access,indie,local_multiplayer,singleplayer,rogue_like,action
2016-09-07,145,game_development,web_publishing,design_._illustration,,,,,,,
2016-06-22,257,match_3,nudity,anime,sexual_content,visual_novel,puzzle,casual,cute,mature,dating_sim
2016-05-31,56,vr,indie,,,,,,,,
2016-09-22,1217,rpgmaker,gothic,horror,anime,indie,X2d,psychological_horror,pixel_graphics,female_protagonist,puzzle
2017-05-18,228,vr,indie,rpg,action,adventure,zombies,,,,
2018-01-24,24,arcade,indie,comedy,funny,physics,simulation,action,,,
2017-05-17,61,vr,puzzle_platformer,casual,indie,puzzle,space,action,adventure,,
2017-07-25,902,strategy,city_builder,simulation,sci_fi,indie,singleplayer,base_building,space,survival,
2017-11-14,58,shoot_em_up,local_co_op,arcade,side_scroller,action_adventure,indie,co_op,X2d,local_multiplayer,bullet_hell
2016-06-17,1073,rpgmaker,nudity,sexual_content,mature,rpg,anime,female_protagonist,indie,strategy,pixel_graphics
2018-09-04,216,side_scroller,indie,platformer,atmospheric,sci_fi,adventure,action,,,
2016-07-07,527,nudity,female_protagonist,anime,sexual_content,visual_novel,mature,romance,dating_sim,cute,simulation
2016-06-15,84,simulation,casual,strategy,indie,,,,,,
2016-06-06,15,vr,early_access,indie,strategy,action,,,,,
2016-10-06,121,X4_player_local,indie,local_multiplayer,funny,parkour,,,,,
2016-08-28,36,time_attack,puzzle_platformer,indie,X2d,platformer,difficult,great_soundtrack,action,,
2016-06-03,253,casual,indie,strategy,action,,,,,,
2016-10-24,43,early_access,indie,rpg,action,,,,,,
2016-08-30,37,indie,platformer,medieval,steampunk,action,,,,,
2016-06-01,11,vr,casual,simulation,psychological_horror,horror,,,,,
2016-06-03,1749,casual,indie,early_access,horror,action,adventure,multiplayer,fps,shooter,first_person
2016-06-01,174,shoot_em_up,indie,casual,action,,,,,,
2016-06-20,23,dystopian_,indie,visual_novel,casual,anime,adventure,,,,
2016-08-10,452,indie,casual,simulation,visual_novel,anime,pixel_graphics,X2d,,,
2016-11-18,62,rpgmaker,alternate_history,choose_your_own_adventure,rpg,indie,strategy,simulation,pixel_graphics,turn_based_combat,atmospheric
2016-07-13,343,sniper,nonlinear,indie,casual,third_person_shooter,cartoony,driving,pvp,cartoon,singleplayer
2016-06-15,1627,horror,hacking,simulation,indie,psychological_horror,gore,puzzle,nudity,sexual_content,difficult
2017-10-10,110,rpgmaker,indie,rpg,,,,,,,
2016-06-18,318,casual,action,adventure,,,,,,,
2016-11-16,354,simulation,indie,action,adventure,survival,multiplayer,,,,
2016-12-17,14,arcade,indie,gore,violent,early_access,platformer,,,,
2016-09-29,271,indie,casual,strategy,stealth,top_down,difficult,ninja,,,
2018-07-26,834,turn_based_tactics,tactical_rpg,strategy,rpg,indie,story_rich,turn_based_strategy,turn_based_combat,turn_based,singleplayer
2016-06-03,199,casual,indie,rpg,simulation,dungeon_crawler,rogue_like,X2d,singleplayer,action,adventure
2016-06-03,40,indie,action,,,,,,,,
2017-11-07,12509,souls_like,rpg,difficult,dark_fantasy,hack_and_slash,jrpg,ninja,singleplayer,action_rpg,atmospheric
2016-06-03,49,casual,indie,pixel_graphics,action,adventure,,,,,
2016-06-10,41,indie,rpg,hack_and_slash,medieval,retro,top_down,adventure,,,
2016-09-13,726,indie,horror,action,adventure,fps,first_person,,,,
2016-06-14,43,indie,simulation,space_sim,survival,,,,,,
2016-06-09,42,card_game,strategy,casual,indie,,,,,,
2016-08-12,67,arcade,choose_your_own_adventure,puzzle_platformer,stylized,action_adventure,casual,puzzle,indie,strategy,X2d
2016-08-12,50,arcade,action_adventure,puzzle_platformer,stylized,choose_your_own_adventure,casual,indie,platformer,X2d,singleplayer
2018-04-21,104,steam_machine,golf,mini_golf,real_time,sports,casual,indie,early_access,simulation,massively_multiplayer
2017-05-19,25,arcade,rogue_lite,vr,casual,indie,dark,retro,simulation,difficult,rogue_like
2016-06-03,314,hidden_object,detective,casual,indie,female_protagonist,point_._click,puzzle,mystery,atmospheric,adventure
2016-08-16,195,indie,strategy,puzzle,anime,singleplayer,relaxing,female_protagonist,,,
2016-08-01,105,casual,strategy,indie,,,,,,,
2016-08-31,17,controller,side_scroller,platformer,pixel_graphics,indie,female_protagonist,retro,X2d,singleplayer,cartoon
2016-11-15,11,X4_player_local,early_access,racing,local_multiplayer,robots,casual,indie,action,,
2016-07-15,59,text_based,crpg,choose_your_own_adventure,fishing,interactive_fiction,strategy_rpg,indie,strategy,crafting,base_building
2017-02-10,41,rpgmaker,conspiracy,casual,indie,rpg,X2d,early_access,sci_fi,space,turn_based_combat
2016-06-03,243,choose_your_own_adventure,interactive_fiction,dark_humor,stylized,casual,indie,choices_matter,funny,singleplayer,puzzle
2016-06-06,383,casual,indie,strategy,simulation,memes,nudity,comedy,rhythm,psychological_horror,
2016-06-20,51,vr,casual,indie,simulation,,,,,,
2016-06-01,948,memes,simulation,singleplayer,indie,casual,great_soundtrack,,,,
2016-07-29,41,arcade,stylized,minimalist,logic,controller,experimental,gamemaker,casual,indie,X2d
2016-05-31,228,indie,strategy,tower_defense,,,,,,,
2016-07-29,35,programming,touch_friendly,indie,puzzle,education,simulation,singleplayer,casual,,
2017-02-21,2052,real_time_tactics,strategy,rts,military,war,indie,singleplayer,realistic,historical,tactical
2016-09-14,44,casual,point_._click,adventure,,,,,,,
2016-12-07,20,indie,X2d,platformer,retro,action,,,,,
2016-07-08,84,action,,,,,,,,,
2016-07-06,47,hidden_object,casual,indie,singleplayer,adventure,,,,,
2016-07-07,27,vr,casual,indie,strategy,puzzle,cute,family_friendly,,,
2016-06-05,18,indie,adventure,,,,,,,,
2016-10-26,4289,beautiful,cute,massively_multiplayer,relaxing,atmospheric,exploration,indie,walking_simulator,great_soundtrack,simulation
2016-06-19,18,indie,action,,,,,,,,
2016-06-02,311,indie,horror,action,,,,,,,
2017-04-29,29,vr,pinball,indie,simulation,early_access,casual,,,,
2017-08-25,70,rpg,indie,,,,,,,,
2016-07-22,19,rogue_lite,indie,rogue_like,space,action,,,,,
2016-07-14,114,indie,action,fps,,,,,,,
2016-06-23,34,casual,indie,platformer,action,adventure,,,,,
2016-07-29,267,tanks,funny,anime,action,multiplayer,,,,,
2016-06-07,21,card_game,casual,simulation,strategy,,,,,,
2016-06-22,289,indie,psychological_horror,horror,funny,memes,story_rich,great_soundtrack,survival_horror,illuminati,anime
2016-10-24,17,puzzle_platformer,indie,early_access,platformer,,,,,,
2017-03-16,691,rpg,jrpg,strategy,indie,early_access,anime,turn_based,turn_based_strategy,singleplayer,turn_based_combat
2016-06-15,351,tactical_rpg,nudity,isometric,rpg,indie,strategy,mature,pixel_graphics,character_customization,turn_based
2016-12-15,525,vr,casual,sports,simulation,action,,,,,
2016-07-20,35,hidden_object,casual,point_._click,adventure,,,,,,
2016-06-21,83,card_game,casual,strategy,anime,,,,,,
2016-08-12,153,casual,indie,strategy,puzzle,,,,,,
2018-02-16,13,sports,simulation,,,,,,,,
2017-06-09,19,X4_player_local,local_co_op,indie,local_multiplayer,casual,family_friendly,action,competitive,,
2016-06-03,21,casual,indie,puzzle,,,,,,,
2016-06-15,74,strategy,indie,turn_based,adventure,,,,,,
2017-03-24,25,indie,pixel_graphics,platformer,X2d,action,,,,,
2017-07-26,3581,massively_multiplayer,rpg,magic,fantasy,early_access,crafting,mmorpg,indie,dragons,base_building
2016-09-15,85,controller,puzzle_platformer,metroidvania,local_co_op,indie,X2d,pixel_graphics,puzzle,casual,retro
2016-09-02,238,interactive_fiction,based_on_a_novel,indie,rpg,simulation,fantasy,visual_novel,casual,psychological_horror,adventure
2016-06-16,1283,arcade,casual,indie,,,,,,,
2016-09-13,107,match_3,casual,indie,early_access,puzzle,competitive,,,,
2016-07-21,119,shoot_em_up,arcade,stylized,indie,space,retro,X2d,sci_fi,war,casual
2016-07-29,89,runner,arcade,puzzle_platformer,action_adventure,stylized,racing,casual,indie,puzzle,great_soundtrack
2016-11-04,121,arcade,casual,indie,retro,action,,,,,
2016-06-06,185,casual,indie,puzzle,X2d,relaxing,singleplayer,,,,
2016-06-08,20,casual,indie,,,,,,,,
2016-06-27,1432,sexual_content,visual_novel,anime,nudity,cute,casual,indie,singleplayer,,
2016-07-25,74,casual,indie,,,,,,,,
2016-06-08,103,board_game,casual,,,,,,,,
2016-06-06,103,sokoban,casual,memes,puzzle,,,,,,
2016-06-10,91,casual,puzzle,,,,,,,,
2016-11-15,52,vr,indie,atmospheric,relaxing,family_friendly,adventure,,,,
2016-07-07,298,psychological_horror,indie,nudity,gore,female_protagonist,platformer,anime,memes,sexual_content,survival_horror
2018-05-29,2118,psychedelic,horror,nudity,sexual_content,gore,demons,survival_horror,violent,psychological_horror,dark
2016-06-20,58,vr,basketball,simulation,sports,,,,,,
2016-12-26,62,utilities,vr_only,vr,animation_._modeling,,,,,,
2016-06-17,11,indie,action,,,,,,,,
2016-06-14,28,vr,sports,early_access,indie,simulation,action,,,,
2016-06-07,263,racing,simulation,sports,X2d,action,,,,,
